ip_addr,src_port,corporation,vendor,device_type,product_code,product_name,revision
34.206.32.54,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
95.246.244.226,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.3
78.226.103.4,502,ABB,ABB Stotz Kontakt,,,,
44.158.202.187,502,Schneider,Schneider Electric,PLC,TM221M16R,,V2.2
34.106.120.122,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
95.246.24.48,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
44.158.204.209,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
34.106.120.121,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
95.247.43.103,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
34.106.123.229,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
140.25.199.169,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
94.26.30.158,502,Regin,AB Regin,,,,
140.25.167.16,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
95.240.3.136,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
95.240.243.52,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
44.158.207.10,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
157.124.147.178,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
214.1.113.8,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
95.246.34.173,502,Schneider,Schneider Electric,PLC,TM221ME16R,,V2.2
157.124.147.179,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
95.246.120.36,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
44.158.207.242,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
157.124.147.180,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
1.41.147.176,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
44.158.207.243,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
157.124.147.163,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
214.1.68.13,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
95.247.26.105,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.3
157.124.147.162,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
217.173.242.214,502,PIEU,PEWEU,PLC,FPWEBD,FP-WebServer,V2.7
140.25.161.235,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
157.124.147.161,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
157.124.147.164,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
157.124.147.165,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
157.124.147.191,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
1.52.221.145,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
157.124.147.187,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
157.124.147.185,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
157.124.147.184,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
140.3.74.161,502,ENTES,ENTES AS,Power Meter,23100118,POWER FACTOR CONTROLLER,V5.06
84.179.158.4,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.3
220.168.158.26,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,3.5
157.124.147.160,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
95.218.241.154,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
110.253.21.228,502,Schneider,Schneider Electric,PLC,TM221ME32TK,,V2.2
4.56.126.171,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
1.41.80.248,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
44.158.221.222,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
1.41.80.243,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
86.196.64.180,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
184.158.46.25,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
140.25.199.132,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.41.80.241,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.41.80.247,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
217.28.58.194,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.03.18
217.23.124.245,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.3
222.129.128.142,502,Schneider,Schneider Electric,Power Meter,PM8000,PowerLogic,003.001.000
158.232.50.21,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v01.00
1.41.80.235,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
138.245.13.160,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.4
95.244.124.104,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
95.97.0.73,502,ABB,ABB Stotz Kontakt,,,,
95.246.69.17,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
1.41.80.186,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
94.26.30.141,502,Regin,AB Regin,,,,
217.101.95.159,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
16.50.209.206,502,Schneider,Schneider Electric,HMI,HMIGTO3510,Magelis,V6.2.10.21
121.58.178.122,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
158.145.102.163,502,ABB,ABB,,,,
94.70.5.222,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
87.2.168.68,502,Schneider,Schneider Electric,PLC,TM221CE16R,,V1.0
4.137.160.210,502,Regin,AB Regin,,,,
158.140.236.79,502,ABB,ABB,,,,
1.41.147.178,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.52.160.26,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
140.25.161.231,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
44.158.192.196,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
214.1.232.158,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.6
1.52.160.92,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
44.158.197.71,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.02.52
96.222.23.138,502,Schneider,Schneider Electric,HMI,HMIGTO4310,Magelis,V6.2.8.12
44.158.195.80,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
140.25.203.105,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
140.25.203.124,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
130.109.135.121,502,Schneider,Schneider Electric,Power Meter,PM5111,,V2020
146.121.138.13,502,Schneider,Schneider Electric,HMI,HMIGTO4310,Magelis,V6.2.8.12
44.158.242.126,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
214.80.218.59,502,Regin,AB Regin,,,,
1.52.160.40,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
140.25.161.236,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
194.249.97.169,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
1.41.147.182,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.41.125.145,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
140.3.74.193,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
194.206.69.12,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
158.147.232.13,502,Schneider,Schneider Electric,PLC,TM221CE16T,,V1.0
49.171.1.156,502,Regin,AB Regin,,,,
1.41.80.244,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.41.80.246,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
94.230.96.14,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.52.171.44,502,Schneider,Schneider Electric,Power Meter,PM2230 V2,,V1011
92.40.95.209,502,HMS,ACTL,,,,
140.25.165.131,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
129.200.77.140,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.9
1.41.80.251,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
89.216.221.7,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.4
140.25.161.239,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
214.81.82.23,502,Regin,AB Regin,,,,
193.140.212.232,502,Schneider,Schneider Electric,HMI,HMIGTO4310,Magelis,V6.2.3.219
121.58.178.99,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.102,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.80,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
78.35.27.186,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.10
121.58.178.72,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
1.52.173.159,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.41.80.190,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
94.60.175.76,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
191.93.231.247,503,Schneider,Schneider Electric,PLC,BME P58 1020,,v02.01
87.19.245.82,503,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.02.52
193.140.164.60,503,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
193.141.37.230,503,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.10
214.1.241.240,503,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
95.240.57.123,503,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
1.41.72.137,503,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
137.247.33.75,503,Schneider,Schneider Electric,PLC,TM221ME16R,,V2.2
95.240.118.169,503,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
44.158.216.219,503,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
66.185.56.78,503,Schneider,TELEMECANIQUE,PLC,BMX P34 2030,,v2.0
80.181.19.31,503,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
78.35.31.171,503,Schneider,Schneider Electric,HMI,HMIS5T,Magelis,V6.2.2.252
130.20.252.236,503,Schneider,Schneider Electric,HMI,HMIS5T,Magelis,V6.2.2.252
85.200.187.3,503,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
94.68.23.17,503,Schneider,Schneider Electric,Power Meter,PM5561,,V10010
220.171.9.69,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,158,1769-L32E Ethernet Port,20.14
215.105.61.145,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
216.27.252.218,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,120,1769-L35E Ethernet Port,16.22
158.164.180.226,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,154,1769-L18ER/B LOGIX5318ER,32.11
77.76.157.89,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BXBA B/14.00,2.14
94.106.95.224,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BXBA B/15.00,2.15
158.132.145.52,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BXB C/21.02,2.21
158.241.209.26,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,176,1747-L551/C C/13 - DC 3.54 ,3.13
220.212.144.4,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,158,1769-L32E Ethernet Port,20.14
67.134.57.226,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,106,1769-L30ER/A LOGIX5330ER,30.14
53.115.94.96,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,158,1769-L32E Ethernet Port,20.14
208.126.234.23,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,158,1769-L32E Ethernet Port,20.14
84.85.239.201,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,180,2080-LC20-20QWB,12.11
217.48.206.18,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,185,1763-L16BWA B/11.00,2.11
147.184.152.30,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,150,1769-L24ER-QBFC1B/A LOGIX5324ER,21.11
69.44.173.210,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
23.241.9.47,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA B/15.04,2.15
65.181.161.130,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWA C/21.02,2.21
158.134.92.140,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
158.134.67.36,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.06,2.21
158.143.141.156,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,107,1769-L33ER/A LOGIX5333ER,20.14
158.139.233.164,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32AWA C/21.02,2.21
220.212.144.142,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,158,1769-L32E Ethernet Port,20.14
220.214.185.104,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,108,1769-L36ERM/A LOGIX5336ERM,35.11
158.139.170.132,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,107,1769-L33ER/A LOGIX5333ER,20.12
158.164.180.228,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,99,1761-NET-ENI/D,1.8
111.10.224.217,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA B/15.00,2.15
72.53.138.144,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA B/10.00,2.1
158.138.212.171,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32AWA B/10.00,2.1
68.38.62.219,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32AWAA B/13.00,2.13
158.145.119.69,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,185,1763-L16BBB B/16.00,2.16
75.191.175.117,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
106.187.202.131,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,107,1769-L33ER/A LOGIX5333ER,28.11
158.240.63.77,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
136.152.132.154,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,152,1769-L19ER-BB1B/A LOGIX5319ER,30.11
158.166.45.116,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.06,2.21
155.40.165.195,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.02,2.21
75.170.41.103,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,141,2080-LC50-24QWB,8.11
212.110.189.24,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWA B/14.00,2.14
23.127.233.100,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,99,1761-NET-ENI/D,1.8
158.240.63.76,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
158.164.180.228,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,149,1769-L24ER-QB1B/B LOGIX5324ER,32.15
212.110.187.49,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.128,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.129,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.130,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.131,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.132,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.133,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.134,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.135,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
146.187.216.98,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
158.166.45.112,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.06,2.21
158.133.251.173,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32AWA C/21.07,2.21
158.139.170.132,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,158,1769-L32E Ethernet Port,20.12
158.241.24.25,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BXBA C/21.07,2.21
158.144.151.54,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,106,1769-L30ER/A LOGIX5330ER,32.13
158.144.151.53,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,106,1769-L30ER/A LOGIX5330ER,32.13
99.61.166.5,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,107,1769-L33ER/A LOGIX5333ER,33.12
50.84.191.128,44818,Rockwell,Rockwell Automation/Allen-Bradley,Communication Module,151,1768-ENBT/A,4.4
158.157.250.239,44818,Rockwell,Rockwell Automation/Allen-Bradley,PLC,90,1766-L32BWAA C/21.07,2.21
16.229.45.130,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
94.27.206.230,502,Regin,AB Regin,,,,
95.178.85.86,502,Regin,AB Regin,,,,
95.178.85.95,502,Regin,AB Regin,,,,
139.155.162.195,502,Schneider,Schneider Electric,Power Meter,ION7400,PowerLogic,004.000.000
121.58.178.118,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.119,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.100,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.110,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.103,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.108,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.95,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.93,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.76,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.115,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.113,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.98,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.96,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.109,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.97,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.125,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.106,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.104,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.69,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
86.196.64.176,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
121.58.178.105,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.87,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.77,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.75,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.74,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.68,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.121,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.66,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
214.24.235.133,502,Regin,AB Regin,,,,
50.80.38.154,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.4
95.178.85.81,502,Regin,AB Regin,,,,
110.7.248.106,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
51.249.169.33,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
51.249.169.176,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
76.225.125.104,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
121.58.178.124,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.85,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.89,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.71,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
121.58.178.64,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
95.247.223.152,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.5
214.1.167.83,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.2
209.170.97.71,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
34.195.121.23,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.04.12
94.27.201.237,502,Regin,AB Regin,,,,
200.116.231.71,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.41
94.27.200.168,502,Regin,AB Regin,,,,
137.22.102.154,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V05.01.10.10
44.213.29.223,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.5
134.140.129.190,502,Schneider,Schneider Electric,Power Meter,ION7400,PowerLogic,003.001.000
146.122.90.69,502,Schneider,Schneider Electric,PLC,TM221ME16R,,V2.2
194.206.69.12,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
171.8.136.142,502,Schneider,Schneider Electric,PLC,TM258LF42DT,,V04.00.03.06
82.153.166.124,502,Schneider,Schneider Electric,PLC,TM241CEC24T_U,,V04.00.06.26
217.28.64.188,502,Schneider,Schneider Electric,HMI,HMIGTO4310,Magelis,V6.2.8.12
152.89.174.224,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.8
95.246.237.6,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
195.22.123.32,502,PIEU,PEWEU,PLC,FPWEBD,FP-WebServer,V2.1
87.19.245.82,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.02.52
44.158.216.219,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
44.158.254.181,502,Schneider,Schneider Electric,PLC,TM221C24T,,V1.0
1.52.150.214,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
94.31.117.201,502,Regin,AB Regin,,,,
85.200.179.100,502,Schneider,Schneider Electric,Protection Relay,(EAN13)3303430597674,Sepam serie 48,V2.04
1.41.50.135,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
66.185.56.78,502,Schneider,TELEMECANIQUE,PLC,BMX P34 2030,,v2.0
130.20.252.236,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
137.247.33.75,502,Schneider,Schneider Electric,PLC,TM221ME16R,,V2.2
78.35.31.171,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
140.3.229.52,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
129.90.134.35,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V5.2
214.80.218.149,502,Regin,AB Regin,,,,
34.198.217.82,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
1.41.125.121,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
94.68.23.17,502,Schneider,Schneider Electric,Power Meter,PM5561,,V10010
95.235.0.16,502,HMS,ACTL,,,,
87.2.189.170,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
94.230.96.40,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
94.230.96.23,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
200.17.80.246,502,Schneider,Schneider Electric,Power Meter,ION7400,PowerLogic,004.000.000
140.25.118.178,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
87.2.189.178,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
94.230.96.18,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
93.119.191.198,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.5
140.25.165.125,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
94.27.202.246,502,Regin,AB Regin,,,,
95.246.190.167,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.1
145.182.217.175,502,Schneider,Schneider Electric,HMI,HMIGTO4310,Magelis,V6.2.11.23
94.27.206.235,502,Regin,AB Regin,,,,
4.56.121.115,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
